decision_date,period_end,regime,VIX,TNX_5d_chg,DXY_5d_chg,w_Equities,w_Gold,w_REITs,w_Bitcoin,exp_portfolio,real_Equities,real_Gold,real_REITs,real_Bitcoin,real_portfolio,muD_Equities,muD_Gold,muD_REITs,muD_Bitcoin,muH_Equities,muH_Gold,muH_REITs,muH_Bitcoin,volAnn_Equities,volAnn_Gold,volAnn_REITs,volAnn_Bitcoin,sigRA_pre_Equities,sigRA_pre_Gold,sigRA_pre_REITs,sigRA_pre_Bitcoin,muTilt_Equities,muTilt_Gold,muTilt_REITs,muTilt_Bitcoin,sigRA_post_Equities,sigRA_post_Gold,sigRA_post_REITs,sigRA_post_Bitcoin,kpi_equities,kpi_gold,kpi_reit,kpi_btc
2017-01-31,2017-02-28,risk_on,11.989999771118164,-0.008093881538480093,-0.00837066617501991,0.24668610958006926,0.25331389041993085,0.3,0.2,0.0964482813088921,0.037178911140715476,0.03184768678480654,0.035085304203744894,0.21595868139061847,0.07095630992730813,0.0018101567346628818,0.0019379062748807587,0.005757963473277582,0.009273033696603625,0.038013291427920516,0.04069603177249593,0.12091723293882922,0.19473370762867614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03842507607889667,0.041092818082277764,0.11961728937386576,0.2033739017588545,0.0,0.0,0.0,0.0,0.036108830666677534,0.0325,-0.03583562996960881,0.14789759539479638
2017-02-28,2017-03-31,risk_on,12.920000076293945,-0.02843016251364497,-0.0024662128166749943,0.2404571197627312,0.25954288023726885,0.29999999999999993,0.19999999999999996,0.07881732500592782,0.03312653763289486,-0.004277464747725723,-0.024236518722571376,-0.0916802412998381,-0.01875167757055952,0.001295565511005954,0.0016021214763161154,0.0034515034461222818,0.00918898336567494,0.027206875731125034,0.033644551002638426,0.07248157236856792,0.19296865067917374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02748162528845539,0.03397258537491415,0.07663793806512954,0.2020022423290831,0.0,0.0,0.0,0.0,0.033661779721371486,0.0325,0.19114585775570436,0.15604592798043748
2017-03-31,2017-04-30,risk_on,12.369999885559082,-0.001666744483838698,0.007226751385646798,0.316270759930162,0.2091385234071501,0.2745907166626878,0.19999999999999996,0.02102011128426125,0.014203548678294098,0.017267481479825264,0.002421199996494261,0.25760640192872564,0.06028958214180626,0.0011347070209470846,0.0007175353181471724,0.0009396500288723063,0.0010481002167593936,0.023828847439888775,0.015068241681090621,0.019732650606318434,0.022010104551947265,0.07554268746133996,0.08357761007535555,0.09758819656099225,0.5841532725889934,0.3154355271260838,0.18029041112212635,0.20220325102519546,0.03767864631554232,0.02407656454947967,0.015215157037481254,0.02062901355551269,0.022793934126052243,0.31871469441434935,0.18204824263056707,0.21138840846002963,0.039020468078572096,0.03465227181966322,0.0325,0.151417899040764,0.11870753457122696
2017-04-30,2017-05-31,risk_on,10.819999694824219,0.003959552545073751,-0.0004036056878682074,0.3145794768885049,0.2638627925736754,0.22155773053781966,0.2,0.03254362659240448,0.034092701777315604,-0.0012419798017191397,-0.0072470844417863445,0.6962881891411035,0.14804914227830462,0.0008297658048164694,0.0004785508275086077,0.0001706697971168056,0.005377028741131927,0.017425081901145858,0.010049567377680762,0.0035840657394529173,0.11291760356377048,0.07117011636063239,0.0813130177819007,0.0910871938270392,0.5687902161559969,0.2448370579141628,0.12359112540424831,0.03934763591749808,0.19852240836154186,0.017700413932170388,0.010147550659613149,0.0038473685083039747,0.11722732173420719,0.24870570454710308,0.12479613887693973,0.04223830317585088,0.20609939904813046,0.052669677075554165,0.0325,0.2448827560579745,0.12722309703177445
2017-05-31,2017-06-30,risk_on,10.40999984741211,-0.030891408756022146,-0.0032908237541564864,0.31591330145472746,0.2559739381318802,0.2281127604133924,0.2,0.057568758700775914,-0.010429997076782938,-0.021555347739281583,0.022326324082455384,0.08503732193929947,0.01328780174487711,0.001108181236811986,0.0003584358785732283,-4.023565621804717e-05,0.011222998563421118,0.023271805973051705,0.007527153450037795,-0.0008449487805789905,0.23568296983184348,0.07025369924781265,0.08483711062010005,0.07803077838362273,0.5078246208350808,0.33125381612949406,0.08872477380499594,-0.010828403843736746,0.46410307842947807,0.0239520314458725,0.007600543196175663,-0.0008466539090987276,0.24124792478307813,0.3409362311496821,0.08958984034959463,-0.010850255843102357,0.4750614973853835,0.09743198466683771,0.0325,0.0067267529856210664,0.07870678925458166
2017-06-30,2017-07-31,risk_on,11.180000305175781,0.07369402445658581,-0.01685508055715122,0.26302248464998906,0.2523568586505018,0.28462065669950914,0.19999999999999996,0.02550720914324458,0.05841876250461331,0.02313170169958667,0.012375654211897347,0.1590187138323087,0.05652900123562717,6.920669828534844e-05,-0.000283282197342975,0.00019516048662587577,0.006087433554643419,0.001453340663992317,-0.005948926144202475,0.004098370219143391,0.1278361046475118,0.0641132847057349,0.08285176716315092,0.08090057951321486,0.652474701746362,0.022668323275945285,-0.07180204294843713,0.050659343156793275,0.19592499801962562,0.0014169858527015916,-0.006006928174108449,0.004286419324291173,0.12715198022370555,0.02210128305241617,-0.07250211286718439,0.052983790104878054,0.19487649081777522,-0.08338217412119363,0.0325,0.15294624862456208,-0.0178385813014934
2017-07-31,2017-08-31,risk_on,10.260000228881836,0.016858965252765482,-0.011917458039752245,0.30513123788844326,0.25786580938822584,0.23700295272333086,0.19999999999999996,0.038547731646320776,-0.015798118994665766,0.041987575112416575,-0.00261135600742346,0.6357682892979801,0.13254141921068577,0.0009825316845646559,0.0005863323654120625,0.0004049192128630777,0.006366801126100469,0.020633165375857774,0.012312979673653314,0.008503303470124632,0.13370282364810984,0.05546026704273555,0.07520725436087089,0.09022720425397679,0.8513700766724289,0.3720350888314088,0.16372063809923576,0.09424323340651272,0.15704430694896623,0.020780087396098917,0.012433031225471432,0.008748658905418781,0.13463783101330143,0.3746842289830047,0.1653169143207033,0.09696254004271868,0.15814254541283854,0.023735576124616378,0.0325,0.09618043785617233,0.023310586360599538
2017-08-31,2017-09-30,risk_on,10.59000015258789,-0.033272540580330814,-0.006539457743721044,0.2513038889710254,0.3033316707458415,0.2453644402831332,0.2,0.05966478961626481,-0.013037112307784704,-0.03369891808976033,-0.0011406604388176644,-0.0775355998929882,-0.029285223639113827,0.00024205963881502747,0.000942343985260454,0.00015249257076922271,0.011939975737528833,0.005083252415115577,0.019789223690469534,0.003202343986153677,0.2507394904881055,0.08066670362825366,0.07992456724879454,0.09997740541675584,0.8361949771544784,0.0630154969334232,0.24759875932600692,0.03203067705952865,0.29985768551415726,0.0051065425857061775,0.01998216862145161,0.0034083533774484083,0.25741991146732945,0.06330421792415479,0.25001284722943545,0.034091236547304726,0.30784675643868853,0.015272486122824409,0.0325,0.2144360424587705,0.08880958435146369
2017-09-30,2017-10-31,risk_on,9.510000228881836,0.04774772307574998,0.004641125721467732,0.2640551164753889,0.2640551164753889,0.2718897670492223,0.19999999999999996,0.018022391614967645,0.05585070562993555,-0.007484813689786818,-0.01071126529604316,0.4908578726350423,0.1080305523305569,-0.0003832483244747483,-0.0004128419365436343,4.183792191497333e-05,0.005492494445078514,-0.008048214813969714,-0.008669680667416321,0.0008785963602144399,0.11534238334664879,0.08793150549601719,0.0926663262977644,0.08426408440066585,0.841219867445573,-0.09152822721014658,-0.09355804868705019,0.010426700372567002,0.13711324210267947,-0.0077263047064709345,-0.00875421005392363,0.0008740071247932754,0.11068261133019298,-0.08786730834286573,-0.09447023966174892,0.010372237840234208,0.13157393876857545,-0.13332567736637424,0.0325,-0.01741123921814082,-0.1346649248741862
2017-10-31,2017-11-30,risk_on,10.180000305175781,-0.012468816562858129,0.006279310057833507,0.32645135457442936,0.23677432271278537,0.23677432271278537,0.2,0.04555398264604448,-0.010522191136697723,0.003563440057185341,0.0266426596037046,0.5820913616777115,0.12013531757487839,0.0009794641519253109,-0.0002876173143258203,-0.00038826097485144883,0.009640022805609447,0.020568747190431527,-0.006039963600842226,-0.008153480471880425,0.2024404789177984,0.08061647496849196,0.08615405025372855,0.06630829414188014,0.8194903013986886,0.2551432222566242,-0.0701065542833354,-0.12296320660028424,0.2470321839956828,0.020708447008331476,-0.0060988532459504375,-0.0076236413699267355,0.2102140821882302,0.2568761164070389,-0.07079009318759791,-0.11497266621901625,0.25651808426462314,0.022639495510116753,0.0325,-0.21661060524234155,0.1279981703262072
2017-11-30,2017-12-31,risk_on,11.279999732971191,0.03290604443083217,0.0026951271479364733,0.2811290217405266,0.2562805952943273,0.2625903829651461,0.19999999999999996,0.06998102285151388,0.029741251588643713,0.021057003170010136,-0.0014742414019749406,0.38332560692098316,0.09003563004184797,0.0004295081724060261,1.568123626337009e-05,0.00011200133486363393,0.01489491778620543,0.009019671620526548,0.0003293059615307719,0.0023520280321363126,0.312793273510314,0.06688686414245579,0.07179215911128409,0.062253016496701535,0.6317148229461538,0.13484967095058353,0.0045869349188999734,0.03778175202579837,0.4951494917461766,0.008915385177387807,0.0003325166946556969,0.0025119737258628306,0.33364905809515244,0.13329052410649422,0.004631657534359248,0.04035103625855507,0.5281640480416463,-0.03854036951168332,0.0325,0.2266777032999358,0.2222531231867082
2017-12-31,2018-01-31,risk_on,11.039999961853027,-0.02513175356622779,-0.0122238833748167,0.28822232625100735,0.2864464535440912,0.22533122020490148,0.19999999999999996,0.041108531683489304,0.04719534226425237,0.03234937283169237,-0.0425404818197026,-0.27798738893088437,-0.042314062005085716,0.0006844742404706362,0.0006786137264910945,0.00012336334139630319,0.007747385772549076,0.01437395904988336,0.014250888256312984,0.002590630169322367,0.1626951012235306,0.07852136764800964,0.07249152691485719,0.07850795994015376,1.0821123009330065,0.18305793034983786,0.1965869510936216,0.03299831216219593,0.15034955344584244,0.014731675778717349,0.014389834416812035,0.0026256384153380825,0.16074489238622133,0.18761359130619737,0.19850367386678439,0.03344423186310782,0.14854732937387896,0.08295481376948642,0.0325,0.04504469791465571,-0.03995631137923891
2018-01-31,2018-02-28,risk_on,13.539999961853027,0.02486811742662812,-0.000896780987285226,0.4035984577289711,0.32107032206612746,0.1434310164650069,0.1319002037398946,0.0034986294328619386,-0.04850064623309647,-0.020759902030566213,-0.07677779755523073,0.01729762824029568,-0.034970931305730625,0.0012414353112733681,0.0006008000734549709,-0.0010974750193772894,-0.003196597137277759,0.02607014153674073,0.012616801542554389,-0.023046975406923076,-0.06712853988283293,0.07760658012002716,0.07425336856507722,0.0990293413826965,1.2135194001595833,0.3359269471276839,0.16991554439037682,-0.23272875579227165,-0.05531723668694973,0.02624277658864952,0.012739815357594293,-0.02093011883488485,-0.062026159881308246,0.3381514370052406,0.17157222094818297,-0.21135270155943892,-0.051112623228892366,0.022073151088126155,0.0325,-0.3061654923856578,-0.2533636716678404
2018-02-28,2018-03-31,neutral,19.850000381469727,-0.025484215321378595,0.005883645298885421,0.2962489360424594,0.2784198437526392,0.24004326407560794,0.18528795612929347,0.0019682484900960355,-0.036134074934586646,0.006320007324218446,0.03890738266393323,-0.32933289191308757,-0.060627029099961614,-3.638168581881345e-05,-0.000108577726269791,-0.001586493516047377,0.0028888343859067777,-0.0007640154021950825,-0.002280132251665611,-0.03331636383699491,0.06066552210404233,0.09402882996826542,0.08729986562512143,0.1594930716794243,1.080422556951453,-0.008125331373930065,-0.02611839360047628,-0.20888909772807987,0.05614981075109878,-0.0007410838931533145,-0.0023023635411193503,-0.03216053877096712,0.056931591365783844,-0.00788145394772464,-0.026373047938080922,-0.20164223080240573,0.05269381965369497,-0.10004819700355008,0.0325,-0.11564137788093479,-0.2051649003011812
2018-03-31,2018-04-30,neutral,19.969999313354492,-0.03587759423823711,0.012580060226199596,0.20613879000964175,0.29386120999035836,0.3,0.2,-0.036774777766570094,0.06186157410049398,-0.009539745360543694,0.008215463094478626,0.3250893147910252,0.07743121080506697,-0.0006915065033448412,1.7463751348304007e-05,0.0001809521861954624,-0.008483083620750335,-0.014521636570241666,0.00036673877831438416,0.0037999959101047104,-0.17814475603575705,0.11158530320909088,0.09327863849817637,0.16461872636597175,0.9257378357552757,-0.13013932975591525,0.003931648062396987,0.02308361869874244,-0.19243542734797617,-0.014078358928047758,0.00037031448140294936,0.0038511203750949993,-0.17568419532965707,-0.1261667847213484,0.003969981631005357,0.02339418157405367,-0.1897774818572936,-0.10175107561046566,0.0325,0.04484607018860393,-0.04604047406642167
2018-04-30,2018-05-31,risk_on,15.930000305175781,-0.012445321310129718,0.009896567762511905,0.32999577121545026,0.18437302549428705,0.28563120329026276,0.19999999999999996,0.02592628238606548,-0.0002978968807580973,-0.011959209467577003,0.03679832734267641,-0.18899090635565907,-0.029590691096139703,0.0008044361976580389,-0.00017063297259623973,0.0005858205957883934,0.004138332968025748,0.016893160150818817,-0.0035832924245210343,0.01230223251155626,0.08690499232854071,0.09975382419716103,0.08694233309079358,0.12173122959379264,0.734969319693158,0.16934849652911443,-0.04121458784386444,0.10106061158346814,0.11824302049073644,0.01701485721480133,-0.003618229525660114,0.01183121104122339,0.08799596167919695,0.1705684704495326,-0.04161643007534212,0.09719125552829125,0.11972739449305767,0.024013084367879738,0.0325,-0.12762493037758527,0.04184528880043602
2018-05-31,2018-06-30,risk_on,15.430000305175781,-0.05333778018782362,0.002239273695949506,0.30828944579089385,0.19585527710455308,0.3,0.19585527710455308,-0.005426214604298536,-0.0020352347109977575,-0.03614944763120931,0.04202194483355326,-0.14546906905498136,-0.023591802843933685,0.00015144428000637769,-0.0002822238346330512,0.0011419429282189793,-0.0032916040007010886,0.0031803298801339314,-0.005926700527294076,0.023980801492598566,-0.06912368401472285,0.07852840312166871,0.07191443046632286,0.10620108195441816,0.6326345609344893,0.040499102919569846,-0.08241323040261743,0.22580562317520647,-0.10926321178630764,0.003196188615857493,-0.005984485857435193,0.02523101152446593,-0.06539918827865052,0.040701051960848465,-0.08321675939904294,0.23757772576455635,-0.10337593346472695,0.016621688442472273,0.0325,0.17377929483205276,-0.17960538365205603
2018-06-30,2018-07-31,neutral,16.09000015258789,-0.009043486221976902,0.0037123300663210296,0.2853972965676078,0.2146027034323923,0.3,0.2,-0.013624330665087746,0.059938606070322864,-0.022418909632539896,0.006015925831502678,0.21493440684045195,0.05708681663489259,0.00011247189033391223,-0.0009941060135628035,0.001334371495007659,-0.004412385815755678,0.002361909697012157,-0.020876226284818875,0.02802180139516084,-0.09266010213086924,0.08115911626611999,0.06332716493675528,0.09328475926725449,0.4930003444748834,0.02910221064097688,-0.3296567327096977,0.3003899202320959,-0.18795139429276797,0.002326348837214979,-0.021079769491095857,0.03053419508556346,-0.09462373669625149,0.02866404840568868,-0.33287088585361724,0.327322440722445,-0.1919344230824817,-0.05018659243148758,0.0325,0.29886178681295006,0.07063934099737629
2018-07-31,2018-08-31,risk_on,12.829999923706055,0.005086505766592972,-0.0012683938886784174,0.4014652593365288,0.1849895216621337,0.2135452190013374,0.19999999999999996,0.026421339273868628,0.028529916787742637,-0.021381117106767933,0.025750287742020372,-0.09547787385747597,-0.006098236120420375,0.0012582730277918017,-0.0009135410392141078,0.00015937230758506695,0.004449804355309263,0.026423733583627835,-0.019184361823496265,0.003346818459286406,0.09344589146149451,0.07640698699986652,0.0667917791414062,0.09099223439215678,0.5311136931982272,0.34582876018490294,-0.28722639327933863,0.036781363614639295,0.17594329172495607,0.026620264145914604,-0.01937140935127535,0.0035115261146898783,0.09283933080772785,0.34840091451271477,-0.29002685061381217,0.038591492319618864,0.17480123746890008,0.024792176783645037,0.0325,0.16404400916583828,-0.021636786960526663
2018-08-31,2018-09-30,risk_on,12.859999656677246,0.009554122663069747,-0.00010511966442531657,0.46264395847203554,0.037933416173410804,0.2994226253545536,0.19999999999999996,0.019181546345767624,-0.06421384398677277,-0.006607347245926598,-0.026643251271460278,-0.0585456953892346,-0.04964551754515684,0.0011469091017715265,-0.0005416913306467862,0.0006726638936602658,0.0008406083573486497,0.024085091137202058,-0.011375517943582509,0.014125941766865581,0.017652775504321642,0.0704628966734678,0.08918614058901593,0.09086119387855868,0.49232767222845725,0.341812390268524,-0.12754804578889364,0.1554672700619115,0.03585574506592052,0.02468306378116812,-0.011486429243532438,0.015197067615446992,0.018237248142819126,0.3502987380089118,-0.12879163923533535,0.1672558654221379,0.03704290693283721,0.08275833938924874,0.0325,0.25275620940518767,0.11036463517297886
2018-09-30,2018-10-31,risk_on,12.119999885559082,-0.0071475223833058045,0.009866330194133525,0.3341248485157326,0.18793341617341083,0.2779417353108566,0.19999999999999996,-0.010400343741394683,-0.04975555226176587,0.021195453568376266,-0.02925141178515478,-0.046479119136965785,-0.03006724434508079,-0.00099390889155434,-0.00039730487562417724,-0.00020289223873804315,-0.0001904156904013153,-0.020872086722641143,-0.008343402388107723,-0.0042607370134989065,-0.003998729498427622,0.09152417644205688,0.0834230629461231,0.10027041274762699,0.40374613937058096,-0.22804998126211026,-0.10001313897448384,-0.042492465092597735,-0.009904068691929615,-0.020493428440553258,-0.008299599525570158,-0.004249988474822012,-0.004059794023360142,-0.22391273253933577,-0.09948806999486781,-0.042385269576170094,-0.01005531354352799,-0.06047283582130339,-0.017499999999999998,-0.008408982329301942,0.050903272282302736
2018-10-31,2018-11-30,neutral,21.229999542236328,0.011203536043561302,0.007259120045907704,0.20449146404986332,0.3199633283224558,0.29591182316181164,0.17963338446586924,-0.007349654750173525,0.047190650362856745,0.003386881324190627,0.04673108031392159,-0.3641157587086259,-0.040845303896887696,-0.0014465282462881985,0.0002571130023234378,0.0001022078187932907,-0.0009724553806704673,-0.03037709317205217,0.005399373048792193,0.002146364194659105,-0.020421562994079812,0.14572724755031952,0.08027472814301057,0.1401002877386764,0.29592074782434885,-0.20845170469278904,0.06726118136673268,0.015320198332944429,-0.06901024393937238,-0.030372778081576665,0.005371026340286035,0.0020441669420211616,-0.019273174272760013,-0.20842209396076714,0.06690806016455733,0.01459074049750752,-0.06512951327157394,-0.00047350267640422164,-0.017499999999999998,-0.1587137493445041,-0.18744708255235193
2018-11-30,2018-12-31,neutral,18.06999969482422,-0.013424980584576768,0.0036112100777281973,0.3524446240828256,0.2336760299455049,0.29795866312884933,0.11592068284282014,-0.008050797535944695,-0.001305554996896774,0.04942010593064938,-0.07951882723996861,-0.06834696548081165,-0.020527992053505608,0.0006998813817347871,0.00014311274885563322,0.0006037561332205638,-0.007932853792540433,0.014697509016430528,0.0030053677259682977,0.01267887879763184,-0.1665899296433491,0.14995517094582514,0.08364755791157452,0.1377445746647867,0.5430770477187248,0.09801268554947233,0.03592893565578246,0.0920463025747982,-0.30675192469122875,0.015133292221073388,0.0029895895454069643,0.013266704742954383,-0.1555888872209719,0.10091877542882899,0.0357403087435896,0.0963138096381658,-0.28649505235867717,0.09883380105560619,-0.017499999999999998,0.15454204184898346,-0.22012219758079465
2018-12-31,2019-01-31,risk_off,25.420000076293945,-0.022917410730934624,-0.0039358350160671645,0.4014214951304376,0.3315437604048241,0.14795866312884937,0.1190760813358888,5.6736310029247006e-06,-0.002909041610226759,0.02886597938144364,0.118546512099164,-0.07612356891843053,0.016878070683989162,0.0004220467006163125,0.0010281802972972216,-0.0013249553902716501,-0.002821037472189178,0.008862980712942562,0.021591786243241654,-0.027824063195704653,-0.05924178691597274,0.12119798940199962,0.0739813330440196,0.17169563166626287,0.7248242840871633,0.07312811670121926,0.2918545172793025,-0.16205457835868697,-0.0817326188106146,0.008914665945699231,0.021721336960701103,-0.026979574591702714,-0.056960027354054026,0.07355456959050964,0.2936056443829783,-0.15713605716041076,-0.07858460126758714,0.01943861944067105,0.020000000000000004,-0.1011700553416782,-0.12838682967452852
2019-01-31,2019-02-28,neutral,16.56999969482422,-0.028392295633423333,-0.010558971627102674,0.2514214951304377,0.34377067347984613,0.24868320130723354,0.15612463008248273,0.006426076364219347,-0.0035500297406173553,-0.006092201492828964,0.006953645037241607,0.11481101020191886,0.01666720721047786,-0.00035495839758874844,0.0011754563761626506,0.0017949725070966582,-0.003151501871414272,-0.007454126349363717,0.024684583899415663,0.03769442264902982,-0.06618153929969971,0.10442092271344057,0.07325791032986427,0.17873456339517504,0.5827036349606401,-0.07138537139553792,0.3369545184713351,0.2108961016436924,-0.11357667144837713,-0.007487936506544524,0.024832691402812156,0.040625929033263765,-0.06617170253239259,-0.07170915858590389,0.3389762455821631,0.22729755376659547,-0.11355979019568375,0.015119212990754157,0.020000000000000004,0.259234317989958,-0.0004954436645631249
2019-02-28,2019-03-31,risk_on,14.779999732971191,0.008556548443986135,-0.004657871290748871,0.15000000000000013,0.35,0.3,0.2,0.012563623113304962,0.0720407690525835,-0.0159689955774861,0.0421644071124645,0.06501500614248967,0.03086929026800468,2.6819685026128177e-05,0.0004743341628431983,0.0008058620350312125,0.0008342355034858294,0.0005632133855486917,0.009961017419707164,0.016923102735655463,0.017518945573202417,0.0874544686649927,0.0737710435899066,0.09850115160246928,0.4516177284419647,0.006440075551841314,0.1350261150578333,0.1718061409469981,0.038791536447519454,0.0005516246449893589,0.010020783524225406,0.01804860623941735,0.017795116556262303,0.006307563849052001,0.13583627174818028,0.1832324388679015,0.039403051376334694,-0.06858703324343558,0.020000000000000004,0.22168974593343937,0.05254710905324648
2019-03-31,2019-04-30,risk_on,13.710000038146973,-0.002479356104343001,0.0073521703087538635,0.3000000000000001,0.20000000000000004,0.3,0.2,0.023251993028129646,0.015397613710026459,-0.006638842503123743,-0.0016111403918706024,0.30333730263129777,0.06347563402108157,0.0012692994358303328,-0.00023834334615126053,0.0012676284998442027,0.001717670980529617,0.02665528815243699,-0.005005210269176471,0.026620198496728257,0.03607109059112196,0.09194421382432309,0.08578347427475091,0.08273687245045709,0.3201313392831985,0.28990718440822155,-0.05834702209828403,0.3217452836722642,0.1126759119300479,0.026837135521386193,-0.005035241530791531,0.02954672320401236,0.03671941858334191,0.291884985526807,-0.058697104230873744,0.35711675253019703,0.11470110569480589,0.022740624413093363,0.020000000000000004,0.36645415543436355,0.05991205899196614
2019-04-30,2019-05-31,risk_on,13.119999885559082,-0.023735358710038564,-0.0009223771463781098,0.3521729856181378,0.2021138084718172,0.24571320591004508,0.2,0.02434161236070767,0.01486612004915,0.017574298155487167,0.0013830774879908247,0.6024930171574248,0.12962589804877275,0.0008070578691179583,-0.00027892492589082235,0.00022287634740673272,0.004256966455050681,0.016948215251477123,-0.005857423443707269,0.004680403295541387,0.0893962955560643,0.08585965179683341,0.07950693101750735,0.09900273137890772,0.4230164953788985,0.19739440932722474,-0.07367185940578527,0.04727549664895948,0.2113305190994774,0.017041462100125186,-0.005892567984369513,0.004951363143270932,0.09157211909525163,0.19848044737532575,-0.07411389056221998,0.05001238929783514,0.21647410939195152,0.01833956108150016,0.020000000000000004,0.19297471508325215,0.08113026480024416
2019-05-31,2019-06-30,neutral,18.709999084472656,-0.07831322334754065,0.0014342730127346248,0.3277371307720209,0.239682076472943,0.23258079275503618,0.2,0.05157427807717335,-0.011234793631261009,0.08002914919849013,0.015543241327021784,0.2615491060090267,0.07142437422035873,0.0010972915514211282,8.19504186747833e-05,-4.12281243502118e-05,0.010177722886231573,0.023043122579843693,0.0017209587921704493,-0.0008657906113544478,0.21373218061086302,0.12106350410745394,0.060282277230622,0.10599233646430273,0.6547395919752956,0.19033913440495662,0.028548337442306213,-0.008168426513043595,0.3264384546626401,0.023199002307836128,0.001731284544923472,-0.0009354150974717469,0.2188685266713094,0.19162672085920363,0.028719627466960048,-0.008825308778685018,0.334283323253755,0.02254898794673849,0.020000000000000004,0.26805744639333406,0.08010564195755543
2019-06-30,2019-07-31,risk_on,15.079999923706055,-0.010390850766242665,0.0015627619424701702,0.235137950532027,0.3369751567547141,0.22788689271325896,0.2,0.07249639221579769,-0.05690543450834362,7.514839229938453e-05,0.017048124398877817,-0.06762659176635244,-0.02299557836057258,0.00020678149924191185,0.0018181027081916636,8.358889760890681e-05,0.01380430441286678,0.004342411484080148,0.03818015687202493,0.001755366849787043,0.2898903926702024,0.12421360458684381,0.09037008803358983,0.1127894786989102,0.7487819307191375,0.03495922607289088,0.42248666237697674,0.015563214495147797,0.3871492897695713,0.004276707816531047,0.03840923781325708,0.0018463883126171906,0.2906352463826924,0.034430268977026515,0.4250215823512386,0.01637021762948383,0.38814404362504246,-0.05043562222663608,0.020000000000000004,0.1728441414609717,0.008564774035559851
2019-07-31,2019-08-31,neutral,16.1200008392334,-0.014146363191985228,0.008083426368538699,0.15562788789659748,0.35,0.29437211210340264,0.2,0.012874746540533093,-0.00852221622593985,0.07912313456129927,0.03746214097399769,-0.0451101181165221,0.028372588524140315,-0.0013579444432224763,0.0010580480712712005,0.00040734759290473135,0.0015607154124556498,-0.028516833307672004,0.02221900949669521,0.008554299450999359,0.03277502366156865,0.09866332670004149,0.12432019560050887,0.11294866322451066,0.8210320849934813,-0.28903174321670233,0.17872405516553308,0.0757361725830768,0.039919297017276575,-0.027887554591994823,0.022352323553675384,0.009025469018771408,0.03367334069360179,-0.28265370249250976,0.1797963994965263,0.07990770993748969,0.04101342847505057,-0.07355640425753779,0.020000000000000004,0.18359951447845843,0.09136195103005595
